 

stn;time;tre200s0
GRA;202305160930;10.4
GRA;202305160940;10.4
GRA;202305160950;10.3
GRA;202305161000;10.4
GRA;202305161010;10.3
GRA;202305161020;10.2
GRA;202305161030;10.4
GRA;202305161040;10.3
GRA;202305161050;10.5
GRA;202305161100;10.4
GRA;202305161110;10.6
GRA;202305161120;10.8
GRA;202305161130;11.0
GRA;202305161140;10.9
GRA;202305161150;10.8
GRA;202305161200;10.7
GRA;202305161210;10.9
GRA;202305161220;10.9
GRA;202305161230;10.4
GRA;202305161240;10.1
GRA;202305161250;10.1
GRA;202305161300;10.2
GRA;202305161310;10.2
GRA;202305161320;10.3
GRA;202305161330;10.4
GRA;202305161340;10.3
GRA;202305161350;10.1
GRA;202305161400;10.0
GRA;202305161410;10.0
GRA;202305161420;9.9
GRA;202305161430;9.9
GRA;202305161440;9.9
GRA;202305161450;9.8
GRA;202305161500;9.8
GRA;202305161510;9.6
GRA;202305161520;9.5
GRA;202305161530;9.4
GRA;202305161540;9.3
GRA;202305161550;9.4
GRA;202305161600;9.4
GRA;202305161610;9.3
GRA;202305161620;9.2
GRA;202305161630;9.1
GRA;202305161640;9.0
GRA;202305161650;8.9
GRA;202305161700;8.8
GRA;202305161710;8.7
GRA;202305161720;8.7
GRA;202305161730;8.6
GRA;202305161740;8.5
GRA;202305161750;8.4
GRA;202305161800;8.3
GRA;202305161810;8.2
GRA;202305161820;8.1
GRA;202305161830;8.0
GRA;202305161840;8.0
GRA;202305161850;7.9
GRA;202305161900;7.9
GRA;202305161910;7.8
GRA;202305161920;7.6
GRA;202305161930;7.5
GRA;202305161940;7.5
GRA;202305161950;7.4
GRA;202305162000;7.4
GRA;202305162010;7.3
GRA;202305162020;7.3
GRA;202305162030;7.3
GRA;202305162040;7.3
GRA;202305162050;7.3
GRA;202305162100;7.3
GRA;202305162110;7.2
GRA;202305162120;7.1
GRA;202305162130;7.1
GRA;202305162140;7.1
GRA;202305162150;7.1
GRA;202305162200;7.1
GRA;202305162210;7.2
GRA;202305162220;7.2
GRA;202305162230;7.2
GRA;202305162240;7.1
GRA;202305162250;7.1
GRA;202305162300;7.1
GRA;202305162310;7.0
GRA;202305162320;6.9
GRA;202305162330;6.8
GRA;202305162340;6.7
GRA;202305162350;6.6
GRA;202305170000;6.6
GRA;202305170010;6.6
GRA;202305170020;6.6
GRA;202305170030;6.6
GRA;202305170040;6.6
GRA;202305170050;6.6
GRA;202305170100;6.6
GRA;202305170110;6.5
GRA;202305170120;6.6
GRA;202305170130;6.7
GRA;202305170140;6.7
GRA;202305170150;6.6
GRA;202305170200;6.4
GRA;202305170210;6.5
GRA;202305170220;6.5
GRA;202305170230;6.4
GRA;202305170240;6.5
GRA;202305170250;6.5
GRA;202305170300;6.6
GRA;202305170310;6.6
GRA;202305170320;6.6
GRA;202305170330;6.5
GRA;202305170340;6.4
GRA;202305170350;6.3
GRA;202305170400;6.2
GRA;202305170410;6.2
GRA;202305170420;6.3
GRA;202305170430;6.2
GRA;202305170440;6.3
GRA;202305170450;6.4
GRA;202305170500;6.5
GRA;202305170510;6.6
GRA;202305170520;6.6
GRA;202305170530;6.7
GRA;202305170540;6.7
GRA;202305170550;6.7
GRA;202305170600;6.9
GRA;202305170610;6.9
GRA;202305170620;7.0
GRA;202305170630;7.0
GRA;202305170640;6.9
GRA;202305170650;7.0
GRA;202305170700;7.2
GRA;202305170710;7.3
GRA;202305170720;7.4
GRA;202305170730;7.6
GRA;202305170740;7.7
GRA;202305170750;8.2
GRA;202305170800;8.3
GRA;202305170810;8.5
GRA;202305170820;8.7
GRA;202305170830;8.4
GRA;202305170840;8.3
GRA;202305170850;8.3
GRA;202305170900;8.3
GRA;202305170910;8.7
GRA;202305170920;9.2
GRA;202305170930;9.8
GRA;202305170940;9.5
GRA;202305170950;9.3
GRA;202305171000;9.4
GRA;202305171010;9.1
GRA;202305171020;9.1
GRA;202305171030;9.2
GRA;202305171040;9.1
GRA;202305171050;9.2
GRA;202305171100;9.4
GRA;202305171110;9.5
GRA;202305171120;9.8
GRA;202305171130;9.3
GRA;202305171140;9.2
GRA;202305171150;9.4
GRA;202305171200;9.4
GRA;202305171210;9.4
GRA;202305171220;9.5
GRA;202305171230;9.3
GRA;202305171240;9.4
GRA;202305171250;9.7
GRA;202305171300;10.0
GRA;202305171310;9.9
GRA;202305171320;9.8
GRA;202305171330;10.0
GRA;202305171340;9.9
GRA;202305171350;9.7
GRA;202305171400;9.8
GRA;202305171410;9.8
GRA;202305171420;9.9
GRA;202305171430;10.0
GRA;202305171440;10.1
GRA;202305171450;10.4
GRA;202305171500;10.5
GRA;202305171510;10.6
GRA;202305171520;10.4
GRA;202305171530;10.4
GRA;202305171540;10.5
GRA;202305171550;10.3
GRA;202305171600;10.3
GRA;202305171610;10.3
GRA;202305171620;10.4
GRA;202305171630;10.3
GRA;202305171640;10.3
GRA;202305171650;10.2
GRA;202305171700;10.2
GRA;202305171710;10.2
GRA;202305171720;10.1
GRA;202305171730;10.1
GRA;202305171740;10.1
GRA;202305171750;10.1
GRA;202305171800;10.0
GRA;202305171810;10.0
GRA;202305171820;10.0
GRA;202305171830;9.9
GRA;202305171840;9.8
GRA;202305171850;9.6
GRA;202305171900;9.5
GRA;202305171910;9.5
GRA;202305171920;9.3
GRA;202305171930;9.4
GRA;202305171940;9.4
GRA;202305171950;9.4
GRA;202305172000;9.3
GRA;202305172010;9.3
GRA;202305172020;9.3
GRA;202305172030;9.2
GRA;202305172040;9.2
GRA;202305172050;9.1
GRA;202305172100;9.2
GRA;202305172110;9.1
GRA;202305172120;9.0
GRA;202305172130;8.9
GRA;202305172140;8.7
GRA;202305172150;8.7
GRA;202305172200;8.7
GRA;202305172210;8.7
GRA;202305172220;8.6
GRA;202305172230;8.5
GRA;202305172240;8.5
GRA;202305172250;8.4
GRA;202305172300;8.4
GRA;202305172310;8.3
GRA;202305172320;8.1
GRA;202305172330;7.9
GRA;202305172340;7.8
GRA;202305172350;7.7
GRA;202305180000;7.7
GRA;202305180010;7.8
GRA;202305180020;7.7
GRA;202305180030;7.7
GRA;202305180040;7.6
GRA;202305180050;7.6
GRA;202305180100;7.5
GRA;202305180110;7.4
GRA;202305180120;7.3
GRA;202305180130;7.0
GRA;202305180140;6.7
GRA;202305180150;6.6
GRA;202305180200;6.4
GRA;202305180210;6.5
GRA;202305180220;6.3
GRA;202305180230;6.2
GRA;202305180240;6.1
GRA;202305180250;6.0
GRA;202305180300;6.1
GRA;202305180310;5.9
GRA;202305180320;5.8
GRA;202305180330;5.7
GRA;202305180340;5.7
GRA;202305180350;5.7
GRA;202305180400;5.7
GRA;202305180410;5.6
GRA;202305180420;5.7
GRA;202305180430;5.7
GRA;202305180440;5.7
GRA;202305180450;5.7
GRA;202305180500;5.8
GRA;202305180510;5.9
GRA;202305180520;6.0
GRA;202305180530;6.1
GRA;202305180540;6.2
GRA;202305180550;6.3
GRA;202305180600;6.5
GRA;202305180610;6.7
GRA;202305180620;7.0
GRA;202305180630;7.3
GRA;202305180640;7.2
GRA;202305180650;7.4
GRA;202305180700;7.7
GRA;202305180710;7.7
GRA;202305180720;8.2
GRA;202305180730;8.4
GRA;202305180740;8.4
GRA;202305180750;8.5
GRA;202305180800;8.9
GRA;202305180810;9.1
GRA;202305180820;9.5
GRA;202305180830;9.3
GRA;202305180840;9.4
GRA;202305180850;9.3
GRA;202305180900;9.3
GRA;202305180910;9.5
GRA;202305180920;9.5
GRA;202305180930;9.6
GRA;202305180940;9.7
GRA;202305180950;9.9
GRA;202305181000;10.3
GRA;202305181010;10.0
GRA;202305181020;10.2
GRA;202305181030;10.4
GRA;202305181040;10.4
GRA;202305181050;11.1
GRA;202305181100;11.4
GRA;202305181110;11.3
GRA;202305181120;11.7
GRA;202305181130;11.6
GRA;202305181140;12.0
GRA;202305181150;12.0
GRA;202305181200;12.2
GRA;202305181210;11.9
GRA;202305181220;11.9
GRA;202305181230;12.0
GRA;202305181240;11.9
GRA;202305181250;12.1
GRA;202305181300;12.2
GRA;202305181310;12.2
GRA;202305181320;12.1
GRA;202305181330;12.1
GRA;202305181340;12.6
GRA;202305181350;13.3
GRA;202305181400;12.4
GRA;202305181410;12.4
GRA;202305181420;12.5
GRA;202305181430;12.9
GRA;202305181440;12.8
GRA;202305181450;12.7
GRA;202305181500;12.4
GRA;202305181510;12.4
GRA;202305181520;12.7
GRA;202305181530;12.5
GRA;202305181540;12.2
GRA;202305181550;12.1
GRA;202305181600;12.0
GRA;202305181610;12.0
GRA;202305181620;12.2
GRA;202305181630;12.2
GRA;202305181640;12.0
GRA;202305181650;12.0
GRA;202305181700;12.1
GRA;202305181710;12.0
GRA;202305181720;12.1
GRA;202305181730;12.1
GRA;202305181740;11.9
GRA;202305181750;11.8
GRA;202305181800;11.7
GRA;202305181810;11.6
GRA;202305181820;11.5
GRA;202305181830;11.4
GRA;202305181840;11.4
GRA;202305181850;11.3
GRA;202305181900;11.2
GRA;202305181910;11.1
GRA;202305181920;11.0
GRA;202305181930;11.0
GRA;202305181940;10.9
GRA;202305181950;10.8
GRA;202305182000;10.7
GRA;202305182010;10.6
GRA;202305182020;10.5
GRA;202305182030;10.6
GRA;202305182040;10.5
GRA;202305182050;10.5
GRA;202305182100;10.4
GRA;202305182110;10.4
GRA;202305182120;10.4
GRA;202305182130;10.3
GRA;202305182140;10.2
GRA;202305182150;10.2
GRA;202305182200;10.0
GRA;202305182210;10.0
GRA;202305182220;9.7
GRA;202305182230;9.7
GRA;202305182240;9.4
GRA;202305182250;9.2
GRA;202305182300;9.1
GRA;202305182310;8.9
GRA;202305182320;8.9
GRA;202305182330;8.7
GRA;202305182340;8.7
GRA;202305182350;8.6
GRA;202305190000;8.4
GRA;202305190010;8.4
GRA;202305190020;8.2
GRA;202305190030;8.2
GRA;202305190040;8.2
GRA;202305190050;7.9
GRA;202305190100;7.9
GRA;202305190110;8.1
GRA;202305190120;8.1
GRA;202305190130;7.9
GRA;202305190140;7.8
GRA;202305190150;7.8
GRA;202305190200;7.6
GRA;202305190210;7.2
GRA;202305190220;6.9
GRA;202305190230;6.8
GRA;202305190240;6.9
GRA;202305190250;6.7
GRA;202305190300;6.7
GRA;202305190310;6.7
GRA;202305190320;6.5
GRA;202305190330;6.6
GRA;202305190340;6.6
GRA;202305190350;6.5
GRA;202305190400;6.4
GRA;202305190410;6.2
GRA;202305190420;6.3
GRA;202305190430;6.2
GRA;202305190440;6.4
GRA;202305190450;6.4
GRA;202305190500;6.6
GRA;202305190510;6.7
GRA;202305190520;6.9
GRA;202305190530;7.1
GRA;202305190540;7.5
GRA;202305190550;7.6
GRA;202305190600;8.1
GRA;202305190610;8.8
GRA;202305190620;9.4
GRA;202305190630;9.9
GRA;202305190640;10.1
GRA;202305190650;10.2
GRA;202305190700;10.3
GRA;202305190710;10.9
GRA;202305190720;11.1
GRA;202305190730;11.5
GRA;202305190740;11.3
GRA;202305190750;11.5
GRA;202305190800;11.5
GRA;202305190810;11.4
GRA;202305190820;12.2
GRA;202305190830;11.9
GRA;202305190840;12.1
GRA;202305190850;12.5
GRA;202305190900;12.1
GRA;202305190910;12.0
GRA;202305190920;12.4
GRA;202305190930;12.9
GRA;202305190940;13.4
GRA;202305190950;13.3
GRA;202305191000;13.1
GRA;202305191010;13.0
GRA;202305191020;13.3
GRA;202305191030;13.3
GRA;202305191040;14.0
GRA;202305191050;13.8
GRA;202305191100;14.0
GRA;202305191110;13.9
GRA;202305191120;14.1
GRA;202305191130;13.7
GRA;202305191140;13.8
GRA;202305191150;14.1
GRA;202305191200;14.0
GRA;202305191210;14.0
GRA;202305191220;13.9
GRA;202305191230;13.6
GRA;202305191240;13.8
GRA;202305191250;13.8
GRA;202305191300;13.6
GRA;202305191310;13.6
GRA;202305191320;13.8
GRA;202305191330;13.6
GRA;202305191340;13.8
GRA;202305191350;14.1
GRA;202305191400;14.1
GRA;202305191410;13.9
GRA;202305191420;13.9
GRA;202305191430;13.8
GRA;202305191440;13.8
GRA;202305191450;13.6
GRA;202305191500;13.5
GRA;202305191510;13.6
GRA;202305191520;13.6
GRA;202305191530;13.3
GRA;202305191540;13.2
GRA;202305191550;13.1
GRA;202305191600;13.0
GRA;202305191610;12.9
GRA;202305191620;12.8
GRA;202305191630;12.7
GRA;202305191640;12.7
GRA;202305191650;12.7
GRA;202305191700;12.8
GRA;202305191710;12.7
GRA;202305191720;12.7
GRA;202305191730;12.6
GRA;202305191740;12.5
GRA;202305191750;12.4
GRA;202305191800;12.3
GRA;202305191810;12.2
GRA;202305191820;12.1
GRA;202305191830;12.1
GRA;202305191840;12.0
GRA;202305191850;11.9
GRA;202305191900;11.8
GRA;202305191910;11.8
GRA;202305191920;11.8
GRA;202305191930;11.8
GRA;202305191940;11.7
GRA;202305191950;11.6
GRA;202305192000;11.6
GRA;202305192010;11.5
GRA;202305192020;11.3
GRA;202305192030;11.3
GRA;202305192040;11.3
GRA;202305192050;11.2
GRA;202305192100;11.2
GRA;202305192110;11.2
GRA;202305192120;11.1
GRA;202305192130;11.0
GRA;202305192140;11.0
GRA;202305192150;11.0
GRA;202305192200;10.9
GRA;202305192210;10.8
GRA;202305192220;10.8
GRA;202305192230;10.7
GRA;202305192240;10.6
GRA;202305192250;10.6
GRA;202305192300;10.6
GRA;202305192310;10.5
GRA;202305192320;10.4
GRA;202305192330;10.3
GRA;202305192340;10.3
GRA;202305192350;10.2
GRA;202305200000;10.1
GRA;202305200010;9.9
GRA;202305200020;9.9
GRA;202305200030;9.9
GRA;202305200040;9.8
GRA;202305200050;9.7
GRA;202305200100;9.6
GRA;202305200110;9.7
GRA;202305200120;9.6
GRA;202305200130;9.4
GRA;202305200140;9.4
GRA;202305200150;9.6
GRA;202305200200;9.5
GRA;202305200210;9.5
GRA;202305200220;9.4
GRA;202305200230;9.5
GRA;202305200240;9.5
GRA;202305200250;9.5
GRA;202305200300;9.3
GRA;202305200310;9.0
GRA;202305200320;8.9
GRA;202305200330;8.8
GRA;202305200340;8.8
GRA;202305200350;8.8
GRA;202305200400;8.7
GRA;202305200410;8.5
GRA;202305200420;8.6
GRA;202305200430;8.7
GRA;202305200440;8.7
GRA;202305200450;8.7
GRA;202305200500;8.9
GRA;202305200510;9.1
GRA;202305200520;9.3
GRA;202305200530;9.6
GRA;202305200540;10.1
GRA;202305200550;10.5
GRA;202305200600;11.0
GRA;202305200610;11.5
GRA;202305200620;11.8
GRA;202305200630;11.7
GRA;202305200640;11.3
GRA;202305200650;11.2
GRA;202305200700;11.0
GRA;202305200710;11.1
GRA;202305200720;11.2
GRA;202305200730;11.4
GRA;202305200740;11.5
GRA;202305200750;11.6
GRA;202305200800;11.4
GRA;202305200810;11.6
GRA;202305200820;11.7
GRA;202305200830;11.7
GRA;202305200840;11.9
GRA;202305200850;12.0
GRA;202305200900;12.1
GRA;202305200910;12.2
GRA;202305200920;12.3
GRA;202305200930;12.7
GRA;202305200940;12.7
GRA;202305200950;13.3
GRA;202305201000;13.3
GRA;202305201010;13.3
GRA;202305201020;12.9
GRA;202305201030;12.8
GRA;202305201040;12.8
GRA;202305201050;12.9
GRA;202305201100;13.3
GRA;202305201110;13.4
GRA;202305201120;13.2
GRA;202305201130;13.1
GRA;202305201140;13.0
GRA;202305201150;13.3
GRA;202305201200;13.4
GRA;202305201210;13.3
GRA;202305201220;13.4
GRA;202305201230;13.4
GRA;202305201240;13.4
GRA;202305201250;13.5
GRA;202305201300;13.7
GRA;202305201310;13.7
GRA;202305201320;13.6
GRA;202305201330;13.7
GRA;202305201340;13.6
GRA;202305201350;13.5
GRA;202305201400;13.5
GRA;202305201410;13.6
GRA;202305201420;13.7
GRA;202305201430;13.7
GRA;202305201440;13.7
GRA;202305201450;13.7
GRA;202305201500;13.8
GRA;202305201510;13.7
GRA;202305201520;13.8
GRA;202305201530;13.7
GRA;202305201540;13.7
GRA;202305201550;13.7
GRA;202305201600;13.7
GRA;202305201610;13.8
GRA;202305201620;13.8
GRA;202305201630;13.9
GRA;202305201640;14.0
GRA;202305201650;14.0
GRA;202305201700;14.1
GRA;202305201710;14.1
GRA;202305201720;14.0
GRA;202305201730;13.9
GRA;202305201740;13.8
GRA;202305201750;13.6
GRA;202305201800;13.5
GRA;202305201810;13.5
GRA;202305201820;13.3
GRA;202305201830;13.2
GRA;202305201840;13.0
GRA;202305201850;12.7
GRA;202305201900;12.4
GRA;202305201910;12.5
GRA;202305201920;12.6
GRA;202305201930;12.2
GRA;202305201940;12.5
GRA;202305201950;11.8
GRA;202305202000;11.7
GRA;202305202010;11.7
GRA;202305202020;11.6
GRA;202305202030;11.5
GRA;202305202040;11.2
GRA;202305202050;11.0
GRA;202305202100;11.0
GRA;202305202110;10.8
GRA;202305202120;10.6
GRA;202305202130;10.5
GRA;202305202140;10.2
GRA;202305202150;10.4
GRA;202305202200;10.2
GRA;202305202210;10.0
GRA;202305202220;10.0
GRA;202305202230;9.9
GRA;202305202240;9.8
GRA;202305202250;9.9
GRA;202305202300;9.7
GRA;202305202310;9.4
GRA;202305202320;9.3
GRA;202305202330;9.2
GRA;202305202340;9.2
GRA;202305202350;9.4
GRA;202305210000;9.5
GRA;202305210010;9.3
GRA;202305210020;9.3
GRA;202305210030;9.0
GRA;202305210040;9.0
GRA;202305210050;9.2
GRA;202305210100;9.2
GRA;202305210110;8.9
GRA;202305210120;8.8
GRA;202305210130;8.8
GRA;202305210140;8.9
GRA;202305210150;9.2
GRA;202305210200;8.9
GRA;202305210210;8.7
GRA;202305210220;8.8
GRA;202305210230;8.6
GRA;202305210240;8.5
GRA;202305210250;8.4
GRA;202305210300;8.3
GRA;202305210310;8.6
GRA;202305210320;8.4
GRA;202305210330;8.4
GRA;202305210340;8.3
GRA;202305210350;8.6
GRA;202305210400;8.4
GRA;202305210410;7.7
GRA;202305210420;7.9
GRA;202305210430;7.9
GRA;202305210440;8.2
GRA;202305210450;8.1
GRA;202305210500;8.5
GRA;202305210510;8.8
GRA;202305210520;9.0
GRA;202305210530;9.2
GRA;202305210540;9.5
GRA;202305210550;9.8
GRA;202305210600;10.2
GRA;202305210610;10.5
GRA;202305210620;10.9
GRA;202305210630;11.5
GRA;202305210640;12.1
GRA;202305210650;12.4
GRA;202305210700;12.9
GRA;202305210710;13.7
GRA;202305210720;14.1
GRA;202305210730;14.7
GRA;202305210740;14.9
GRA;202305210750;15.0
GRA;202305210800;15.7
GRA;202305210810;16.1
GRA;202305210820;16.2
GRA;202305210830;16.6
GRA;202305210840;16.8
GRA;202305210850;17.3
GRA;202305210900;17.6
GRA;202305210910;17.7
GRA;202305210920;17.8
GRA;202305210930;18.1
GRA;202305210940;17.9
GRA;202305210950;18.5
GRA;202305211000;18.5
GRA;202305211010;18.7
GRA;202305211020;18.7
GRA;202305211030;19.0
GRA;202305211040;19.0
GRA;202305211050;19.6
GRA;202305211100;19.6
GRA;202305211110;19.9
GRA;202305211120;20.0
GRA;202305211130;20.1
GRA;202305211140;20.2
GRA;202305211150;20.5
GRA;202305211200;20.7
GRA;202305211210;20.7
GRA;202305211220;20.4
GRA;202305211230;20.9
GRA;202305211240;21.2
GRA;202305211250;21.0
GRA;202305211300;20.8
GRA;202305211310;21.4
GRA;202305211320;21.6
GRA;202305211330;21.4
GRA;202305211340;21.7
GRA;202305211350;21.8
GRA;202305211400;21.6
GRA;202305211410;21.7
GRA;202305211420;21.3
GRA;202305211430;21.4
GRA;202305211440;21.2
GRA;202305211450;21.1
GRA;202305211500;21.8
GRA;202305211510;22.1
GRA;202305211520;22.0
GRA;202305211530;22.0
GRA;202305211540;22.3
GRA;202305211550;22.4
GRA;202305211600;22.6
GRA;202305211610;22.6
GRA;202305211620;22.8
GRA;202305211630;22.8
GRA;202305211640;22.7
GRA;202305211650;22.4
GRA;202305211700;22.3
GRA;202305211710;22.0
GRA;202305211720;21.9
GRA;202305211730;21.2
GRA;202305211740;20.0
GRA;202305211750;18.4
GRA;202305211800;16.9
GRA;202305211810;17.3
GRA;202305211820;16.6
GRA;202305211830;16.3
GRA;202305211840;16.2
GRA;202305211850;16.0
GRA;202305211900;15.6
GRA;202305211910;15.4
GRA;202305211920;15.3
GRA;202305211930;15.0
GRA;202305211940;14.9
GRA;202305211950;14.9
GRA;202305212000;14.8
GRA;202305212010;14.8
GRA;202305212020;15.0
GRA;202305212030;14.8
GRA;202305212040;14.8
GRA;202305212050;14.6
GRA;202305212100;15.0
GRA;202305212110;14.9
GRA;202305212120;14.7
GRA;202305212130;14.5
GRA;202305212140;14.5
GRA;202305212150;14.2
GRA;202305212200;13.9
GRA;202305212210;13.9
GRA;202305212220;13.8
GRA;202305212230;13.9
GRA;202305212240;13.7
GRA;202305212250;13.7
GRA;202305212300;13.6
GRA;202305212310;13.4
GRA;202305212320;13.5
GRA;202305212330;13.5
GRA;202305212340;13.5
GRA;202305212350;13.5
GRA;202305220000;13.2
GRA;202305220010;13.0
GRA;202305220020;13.0
GRA;202305220030;12.9
GRA;202305220040;12.8
GRA;202305220050;12.5
GRA;202305220100;12.4
GRA;202305220110;12.3
GRA;202305220120;12.3
GRA;202305220130;12.3
GRA;202305220140;12.2
GRA;202305220150;12.1
GRA;202305220200;11.7
GRA;202305220210;11.8
GRA;202305220220;11.4
GRA;202305220230;11.6
GRA;202305220240;11.5
GRA;202305220250;11.7
GRA;202305220300;11.5
GRA;202305220310;10.8
GRA;202305220320;10.7
GRA;202305220330;10.5
GRA;202305220340;10.3
GRA;202305220350;10.4
GRA;202305220400;10.2
GRA;202305220410;10.6
GRA;202305220420;11.2
GRA;202305220430;10.8
GRA;202305220440;11.1
GRA;202305220450;11.4
GRA;202305220500;10.4
GRA;202305220510;10.5
GRA;202305220520;11.0
GRA;202305220530;11.6
GRA;202305220540;12.1
GRA;202305220550;12.7
GRA;202305220600;13.3
GRA;202305220610;13.7
GRA;202305220620;14.1
GRA;202305220630;14.4
GRA;202305220640;14.8
GRA;202305220650;15.2
GRA;202305220700;15.6
GRA;202305220710;15.8
GRA;202305220720;16.1
GRA;202305220730;16.5
GRA;202305220740;17.1
GRA;202305220750;17.0
GRA;202305220800;17.1
GRA;202305220810;17.5
GRA;202305220820;17.7
GRA;202305220830;18.0
GRA;202305220840;18.2
GRA;202305220850;18.4
GRA;202305220900;18.7
GRA;202305220910;19.0
GRA;202305220920;19.3
GRA;202305220930;19.3
GRA;202305220940;19.7
GRA;202305220950;20.3
GRA;202305221000;20.2
GRA;202305221010;20.5
GRA;202305221020;20.8
GRA;202305221030;20.8
GRA;202305221040;21.2
GRA;202305221050;21.4
GRA;202305221100;20.9
GRA;202305221110;20.9
GRA;202305221120;21.9
GRA;202305221130;22.0
GRA;202305221140;22.0
GRA;202305221150;22.7
GRA;202305221200;22.5
GRA;202305221210;22.7
GRA;202305221220;22.5
GRA;202305221230;22.7
GRA;202305221240;22.1
GRA;202305221250;22.6
GRA;202305221300;22.6
GRA;202305221310;23.4
GRA;202305221320;23.3
GRA;202305221330;22.9
GRA;202305221340;23.2
GRA;202305221350;23.4
GRA;202305221400;23.4
GRA;202305221410;23.4
GRA;202305221420;23.2
GRA;202305221430;23.2
GRA;202305221440;23.5
GRA;202305221450;23.4
GRA;202305221500;22.7
GRA;202305221510;22.1
GRA;202305221520;22.0
GRA;202305221530;22.2
GRA;202305221540;22.3
GRA;202305221550;22.4
GRA;202305221600;22.3
GRA;202305221610;22.2
GRA;202305221620;22.2
GRA;202305221630;21.8
GRA;202305221640;21.4
GRA;202305221650;21.3
GRA;202305221700;21.4
GRA;202305221710;21.4
GRA;202305221720;21.1
GRA;202305221730;21.1
GRA;202305221740;20.8
GRA;202305221750;20.1
GRA;202305221800;19.8
GRA;202305221810;19.2
GRA;202305221820;18.9
GRA;202305221830;18.4
GRA;202305221840;17.9
GRA;202305221850;17.6
GRA;202305221900;17.2
GRA;202305221910;16.7
GRA;202305221920;16.4
GRA;202305221930;16.3
GRA;202305221940;16.1
GRA;202305221950;16.0
GRA;202305222000;15.9
GRA;202305222010;15.7
GRA;202305222020;15.7
GRA;202305222030;15.7
GRA;202305222040;14.8
GRA;202305222050;14.8
GRA;202305222100;15.1
GRA;202305222110;15.6
GRA;202305222120;15.7
GRA;202305222130;15.7
GRA;202305222140;15.6
GRA;202305222150;15.3
GRA;202305222200;15.1
GRA;202305222210;15.2
GRA;202305222220;15.1
GRA;202305222230;15.0
GRA;202305222240;15.1
GRA;202305222250;14.8
GRA;202305222300;14.7
GRA;202305222310;14.3
GRA;202305222320;14.2
GRA;202305222330;14.2
GRA;202305222340;14.0
GRA;202305222350;13.9
GRA;202305230000;13.8
GRA;202305230010;13.7
GRA;202305230020;13.6
GRA;202305230030;13.8
GRA;202305230040;13.8
GRA;202305230050;13.6
GRA;202305230100;13.3
GRA;202305230110;13.2
GRA;202305230120;13.2
GRA;202305230130;13.2
GRA;202305230140;13.4
GRA;202305230150;13.5
GRA;202305230200;13.5
GRA;202305230210;13.2
GRA;202305230220;13.4
GRA;202305230230;13.3
GRA;202305230240;13.3
GRA;202305230250;12.9
GRA;202305230300;12.8
GRA;202305230310;12.7
GRA;202305230320;12.3
GRA;202305230330;12.4
GRA;202305230340;12.6
GRA;202305230350;12.7
GRA;202305230400;12.4
GRA;202305230410;12.5
GRA;202305230420;12.8
GRA;202305230430;12.8
GRA;202305230440;12.6
GRA;202305230450;12.6
GRA;202305230500;12.8
GRA;202305230510;13.2
GRA;202305230520;13.3
GRA;202305230530;13.5
GRA;202305230540;13.8
GRA;202305230550;14.0
GRA;202305230600;14.4
GRA;202305230610;14.5
GRA;202305230620;14.5
GRA;202305230630;14.7
GRA;202305230640;14.9
GRA;202305230650;15.1
GRA;202305230700;15.5
GRA;202305230710;15.6
GRA;202305230720;15.8
GRA;202305230730;16.0
GRA;202305230740;16.6
GRA;202305230750;16.6
GRA;202305230800;16.7
GRA;202305230810;16.9
GRA;202305230820;17.1
GRA;202305230830;17.4
GRA;202305230840;17.4
GRA;202305230850;18.6
GRA;202305230900;18.8
GRA;202305230910;18.8
GRA;202305230920;18.6
GRA;202305230930;18.7
GRA;202305230940;18.9
GRA;202305230950;19.0
GRA;202305231000;19.0
GRA;202305231010;19.1
GRA;202305231020;18.9
GRA;202305231030;19.0
GRA;202305231040;18.8
GRA;202305231050;19.3
GRA;202305231100;19.7
GRA;202305231110;19.7
GRA;202305231120;20.4
GRA;202305231130;20.4
GRA;202305231140;19.9
GRA;202305231150;20.2
GRA;202305231200;20.7
GRA;202305231210;21.0
GRA;202305231220;21.0
GRA;202305231230;21.0
GRA;202305231240;20.5
GRA;202305231250;20.2
GRA;202305231300;20.8
GRA;202305231310;20.4
GRA;202305231320;20.7
GRA;202305231330;20.5
GRA;202305231340;21.1
GRA;202305231350;21.2
GRA;202305231400;20.9
GRA;202305231410;20.8
GRA;202305231420;20.9
GRA;202305231430;21.7
GRA;202305231440;20.8
GRA;202305231450;20.4
GRA;202305231500;21.5
GRA;202305231510;21.0
GRA;202305231520;21.3
GRA;202305231530;21.5
GRA;202305231540;21.8
GRA;202305231550;21.4
GRA;202305231600;21.0
GRA;202305231610;20.6
GRA;202305231620;20.1
GRA;202305231630;19.2
GRA;202305231640;19.1
GRA;202305231650;19.1
GRA;202305231700;19.1
GRA;202305231710;19.0
GRA;202305231720;18.9
GRA;202305231730;18.8
GRA;202305231740;18.6
GRA;202305231750;18.6
GRA;202305231800;18.5
GRA;202305231810;18.3
GRA;202305231820;18.1
GRA;202305231830;18.0
GRA;202305231840;17.9
GRA;202305231850;17.8
GRA;202305231900;17.4
GRA;202305231910;17.3
GRA;202305231920;17.1
GRA;202305231930;16.7
GRA;202305231940;16.5
GRA;202305231950;16.4
GRA;202305232000;16.3
GRA;202305232010;16.0
GRA;202305232020;15.9
GRA;202305232030;15.6
